text;label
hai rachel selamat siang venusmagazine aku mau request lagunya bcl judulnyaun;1
eh anak siapa ini apakah tersesat halo apakah kamu tersesat tanyanya sembari menyajajarkan ti;1
kecewa juga bila kita ingat dia sudah tidur sebab tak reply whatsapp tiba tiba tengok dekat instagram boleh pula reply direct message orang;2
di saat pakai bhsa indonesia lalu membahas dengan istilah yang jarang dipakai saja aku sudah kebingungan;1
soya paling jahat kot;2
kudungan dan lipstikkan dulu ded siapa tahu dikirimin tiket;1
akuiap paham setengah mas nek ini carane;1
apapun yang terjadi komunikasikan dengan pasangan tentang apa yang kamu rasakan jika pasangan enggak juga membantu cari;0
aku mau hetalia;1
kasihan aku tengok lagi nih hehe bertabahlah nak compare buatlah prestasi dari mau sampai sekarang january sa;2
ya allah best sungguh tadi ddk sebaris dengan crush masa baca yassin tadi bila habis baca dia cium yassin ras;1
jap jap aku rasa benda nihh salah kenapa eh bila dalam relationship semua nak salahkan lelaki apa perempuan nihh mak;2
tega an kamu maymunah;2
nanti saat aku berhenti mengeluh saat itulah aku sudah berhenti peduli pada hubungan kita dan berhenti mencintaimu;2
ok aku sudah paham situasi sebenarnya an old man masuk toilet perempuan sebab toilet laki kunci and the guy yang ketuk;0
kan kujadikan semua nyata bukan lagi cuma khayalan semataabar aku masih berusaha untuk mendapatkan kamu kekasih;1
aku memilih islam aku percaya islam aku percaya sama janji allah yang sudah tertulis dalam al alquran;0
definisi cemburu menurut kamu apa ekspresi takut kehilangan;1
kakak sayang saykakakng terima kasih ucapannya hwdnya disimpan buat tahun depan ykakak facebook aku juga sudah mati kok tidak bisa dibuka;0
aku nanti datang sama jjh;1
dieminar relationship blueprint kamu dan pasangan akan belajar kerja sama membangun kesepakatan dan kompromi hubungan;1
aku akan cuba sabar dengan kamu tapi bila aku sudah penat maaf lah;1
selama nih memang ketinggian tk pernah jadi penghalang rupa yang selalu menjadi penghalang;2
kanan kiri depan belakang juga kamu ganteng;0
tidak apa apa lumayan ada yang berasa pentas ditabok quq a aku ingin tapi malas gerak transportnya he;2
teruntukmu tuan katamu akan membunuhku dengan puisimu cobalah tuan bila engkau berhasil menusuk hingga palung;1
dear kaum hawa ciri bf apa yang anda suka aku tanya hawa yang jantan jangan komen haha;1
aku baca sambil menyanyi hermm;1
malu  saya itu;2
aku tidak suka panas makanya aku datang ke sini pagi pagi usui takumi;2
thread jika kamuu masih kuliah baru lulus masih cari kerja ini cara paling ampuh untuk memulai segalanya aat kamu;1
sudah curang saitu hal setelah iitu nak salahkan laki itu pula lagi ey geram pula aku;2
ketika kamu mencintai seseorang beranikan dirimu ununtuk mengungkapkan jika tidak beranikan juga dirimu ununtuk melihat dia dicintai orang lain;0
fast giveawayesuai janji tidak pulsa tetapi terserah aku nominalnya berapa doakan semotidak barang dari temanku sampai di rumahku;1
samau telanjang yang penting kamu itu cewek ibu janda atau istri orga mau kasih telanjang sama kamu;1
aku mintak maafebab aku sudah penat nak menjaga hati orang yang sikit pun tak menjaga hati aku balik;2
ayah aku meninggal sebab cancer lidah amp of course sebab rokokiksa dia menahan sakit kita tengok pun menangis goodl;2
biar bapak ibu saja yang pergi aku tingtidakl di bumi tidak bisa memilih salah satu;1
bila nak pulang duit aku tuuww;1
aku diam bukan berarti aku tidak ingin marah hanya saja aku tidak bisa merasakan amarah sekalipun tatsuya;2
salah satu sebab aku suka buku buku lama ialah lenggok bahasanya terjemahan untuk mechanics ialah kajidayaama juga seper;0
yuk gabung grup goyanghopee aku bonus koin hingga dengan main bersama grup;1
kalau aku ambil sklian woonie nya bagaimana;1
adik aku yang darjah setibanya masuk bilik pasti bagi pantun bread is rotihadow is bayangebelum akak mati better;1
tolonglah exasama osce lepas nih tayah bagi soalan atau arahan panjang susudah grogi tak baca soalan susudah aku tgok sama;1
pandangan aku tentang hubungan antara sains amp agama ini adalah bebenang;1
tergelak seorang seorang aku bila baca reply dorangni haha;0
eike sok utang nya segera dibayar ya kan kemarin kamu bisa makan sama xx mu teman;1
nih nak femes je sebenarnya;1
luar dalam diaorg sajalah tahu ok ke tk hem tak payah cerita diaorg dapat agak ha aku nih complicated haha;1
haah aku beli tiket online aku beratur untuk print tiket dari pukul sebab tiket pukul tah kenapa masetu rama;1
terima kasih untuk ayah dan ibu maafkan aku jika aku belum sempat membahagiakanmu dengan usahaku;0
tidak usah janjiin bintang dan bulan untuk aku cukup janjiin kamu bakal selalu bersamaku di bawah cahayanya;0
memang nun gigit kak aku belum menonton;1
yakin deh aku engtidakk bakalan menang soalnya aku tidak pandai merangkai kata;2
hopefully lepas nih simpan dekat bank tapi ada risiko anai modern pula yang makan;1
maafkan huhu ayo atuh sini datang ke wisuda aku besok hehe;1
bukan ingin memiliki tapi ingin mendampingi bukan ingin dicintai tapi ingin mencintai bukan ingin sendiri tapi in;0
kalau aku to the point saja om;1
eh kenalan yuk kak aku afa liner hehe;1
berarti aku anak kapan kemarin lusa;1
oh my god merdkamunya skamuara kawan kamu;0
aku suka orang cakap macam nih even tak rasa benda itu menyusahkan pon at least aku tahu dia appreciate pertolongan aku hypertext transfer protocol over secure socket layer;0
ow si aku tidak php kayak dia;1
tolodadang please bagi perempuadadan itu baca malu hai lagi malu bila dia beria cerita kat kawadadan dia dadan aku sekali dedadangar aku dadan;2
menangis aku;2
belikan aku dong;1
kok blok unblok aku ke;1
aku dekakakt sinih tengah hadap depression ada aku libatkakakn hampa kakak sekakakrang nih takkakakntop kakakcau life aku lah siaa;2
aku tak tahu kat mana nak beli haha aku tengok dalam kdrama ishh nih lah effect banyak sangat tengok dvd;1
f kamu guysi dapat call dari no nih then dia kata sialah masiuk top up jangan percaya thisi one sicammer yang try hard cari si;2
orang selalu kata aku penat when dia sebenarnya tengah rasa sedih;2
askmf kata cowoku aku lebih ganteng kalau pakai bikini;1
pujuk hati yang kecewa sebenarnya nya perlu kan masa pada hati yang kecewa merasakan no one really cares paling tidak;2
apaqah kamu kembaran nisa sabyan;1
baik;0
atau aku kirim psd filenya saja ya;1
siapapun yang mau beli handphone ini selamat tidur semoga mimpi indah bangun segeremangat harinya dari aku yang masih mend;0
jadi hari ini aku mengantar nuyun sekolah dan kebetulan pula ada dokter datang buat memberi vaksin rubella ke anak tk tersebut;1
memang rencananya kamu mau daftar kemanaa clifton nanti opreg lah;1
hanya ada yang mau aku follow tidak rt saja kok yeri;1
apabila suatu hari nanti terjadi hal hal di luar ingin kita aku ingin kasamau percaya bahwa untuksamau aku akan selalu ada sama;0
mu lagi ah nuru aku malas doh keje;2
aku pas kehabisan barang incaran di flash sale;1
a minggu nihh kamu balik ke me balik a untung ah rumah dekatt balik ah kamuu a minggu nihh balik ke me tak a eh;1
untuk yang suka datang then sesuka hati je nak blah nih kamu jangan sampai aku sedut kamu pakai vacuum eh;2
viny jakarta vin kawaei rina sama iriyama anna diserang pakai gergaji pas handshake akb kemarin masa kamu tidak sayang semoga lekas sembuh sih;1
aku naitural killer pesan siapa yang ada teady bear paitung kita rumah itu buanglah malaikat enggan masuk rumah yang ada paitung bila malaik;1
wadu nanti aku nyabutin rumput rumah chenle dulu;1
kamu mau ngodein apa ke dia coba sampaikan sini;1
aku juga ab;1
mungkin jiwa aku dengan jiwa hang lelain hem;1
buat aku dong;1
semenjak aku kenal dan mengikuti bagi dan bagi jadi dapat menambah ilmu setelah mengikuti thread mere;0
bagus;0
meski punya ponsel kadang tetap kesepian lo aku bisa merasakannya mari chan;2
tetapi aku bisa transfer nya insyaallah senin kak;1
curheart kali ini dibantuin sama cek thread jawabannya di sini;1
ada kamu tidak mesti ada aku;2
kalau boleh kugambarkan separah ini aku tak bertegur dengan tetangga kecuali ditegur dulu sulit memulai percakap;2
o ow tapi dimata bunbun kamu menggemaskan;0
haha tak pikir storyline lagi nanti aku buat;0
jurusan bahas jepang nder mutualan sama aku sini;1
aku memang tak tau orangnya tapi semakin dalam perasaannya padamu semakin dekat pula dia dengan bahaya ai haibara;1
sudahlah aku sudah bosan nak layan pi mati aku nak tidur bye;2
jadi bagaimana pun kamu tidak menyukai orang itu janganlah menunjukkan jadilah orang yang berprestasi berusaha men;2
ada pacar aku di situ wkwk baru ingat;1
engkamu merokok hembus kat publik aku batuk pasti cakap aku tak respect kamu as amoker cakap aku acah batuk tampak lah macam;2
makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku sudah tak kuat semb;2
mau pulang tapi rumahku jauh mau bolak balik nanti aku cape;2
weh kejadian memalukan kita rnr gambang aku salah masuk kereta dalam itu ada bini orang tengah gendong anak;1
haha iitu lah itu aku pun tak tau apa jadi;0
sebab aku tak bersyukur terus internet slow memang suka ungkit kisah lama;1
lepaskanlah dia tidak mau kamuadarlah jangan membatu;2
keturunan cina lalu aku menyadari ingin menjadi kucing agar lucu biar ketika dipanggil orang kok meong;1
yang nak kurus secara sehat boleh try keto diet nih bukan diet x makan langsung tau and kamu lose weight soalnya kamure eating he;1
haha apa sih mak iya kan nanti habis itu juga kamu menyusul halal kain apa mak kain lap haha;0
sebab course nih course yang aku memang aim awal and aku dapat sekarang alhamdulillah;0
semalam satu hari aku murung sebab terdengar lagu nih;2
kamu sama teman kamu kok sering banget sih diejek sama anon yang gatal lah yang apalah dllabar ya semua orang em;1
berkutat lagi dengan skecap dan interior aku bahagia;0
semoga kamu tidak seperti es teh manis manis di awal saja;1
mac nih bukan betul sangat kalau convert jadi lain karang habis kerja aku;1
kamu itu kadang suka mengesalkan tapi sering banget bisa bikin aku kangen;0
iphone paling cukai siekarang nih aku rilek je siudah sitill pakai iphone si camera jahanam sicreen retak housiing berlo;1
jangan terlalu menganggap rupiah bakal bikin kamu senang dan bahagia di rl dunia yang tidak bisa kita tinggal saja tidak ada yang abadi;1
seharusnya kita tak begini jangan malah semakin menjadi aku ingin memperbaiki tapi aku takut kamu malah ingin semakin merusaki;2
han tuah datang lepak in the future nilah jadinya;1
melampau aih common sense mana kak oi tengah hari rembang macam nih mana ada orang buka lampu tirai bilik buka sudah ok;1
selalu buat sendiri saja sedap oh;1
haha buat masa nih tak pernah lagi lah salah masuk;0
kalian ini pada tidak mau kayak begitu ya sudah buatku saja aku mau jadi crazyrichasians tahuu;1
dulu buka itumblr tengok cara orang organize situdy lepas itu tibe dapat dean list;1
alah nak kurus apenya tgok makanan je sudah berdangdut perut aku;1
koe do lihat the nun aku tak cak nun;1
open follbackyarat follow westhingy rt twit ini reply done aku tunggu sampai jam;1
ab erina followan ayo baru buat acc nehh dan ku ada tulisan ikuti oi kalian rt saja nanti aku follow nanti jangan lup;1
aku nyautin doang;1
aku ke yang rasa nak berubah nih haiz;2
aku bukan orang kelahntan but sometimes muak juga aku dengan twit macam nih be more spesifik lah mention orang itu better ca;2
aku rasa banyak ds kat sini bodoh kamu pergi bercuti masuk hotel nak tangkap gambar bilik lah toilet lah fuck korang tak pe;2
beside kamu di wattpad ayo gais mampir yuk ke lapak aku;1
di sana memang slow respon banget sih sepengetahuan akuu harus sabar banget aku pernah blanja di sana x;2
ngiris tempe tok sek masak tidak aku;1
haha aku nak buat ayat lain sebenarnya aku nak cakap siapa sanggup terima aku do lura happy dalam krohh;0
ey balikla rumah sendiri cari kerja ke duduk rumah majikan keerabut bdh aku dahlan mengadu macam macam kat mak aku nanti;1
students uia lek je aku tngk kenapa di orang yang melebih;1
iya kalau to niacimide buat kulit berminyak jadi cocok di aku;1
huaa kapan ya han menunggu rupiah menguat dan doraemon minjemin pintunya kamu disana apa kabar;1
angeline miss katae mama aku cuma dapat sedikit sinciaan kemarin me dapat berapa her juta katae kembali menguc;1
karena setiap orang butuh kambing hitam untuk penderitaan yang dia rasakan bukankah menyedihkan ketika kamu mender;2
nih aku rasa camera dia boleh menampak sekali dengan dosa besar kamu buat;2
belikan aku juga dong aku juga mau flamethrower buat persiapan zombie apocalypse;1
giveaway my cantik diary apple follow aku retwit twit ini hadiah tidak bisa diuangkan ongkos kirim ditanggung pemenang hati;1
aku jadi ikutan baca;1
aku itu peka terus mana pernah aku tidak peka wkwk;0
sok aku rasa nih first time lah kot aku beli tiket ets guna duit sendiri;1
terasa bodoh sangat hari ini boleh lupa park kereta kat mrt pasti selamba je naik grab sudah sampai tengah jalan aku jerit;2
sang kiai pun heranlah tidak masuk di akalnya suatu entitas yang dikatakan mahakuasaperkasa dan entah maha apa lag;1
sebab macam nih lah aku sentiasa berbelanja;1
aku kalau ibuku berbicara jangan malas begitu nanti kamu punya anak malas juga dalam hati;2
hihi look at the face lepaskan aku tak mau kamu bau ikan bagi aku mandikan dulu namau nameow catsoftwit;0
aku curiga ada sesuatu antara nct bazzi nct djkhaled atau nct chainsmoker iyakan iya;2
aku itu tidak bisa dibeginikan lemas banget;2
maksudnya mbakk anna salat jumat begitu by the way terima kasih banget lah didoain aku mbakk;0
hai boleh kasih aku referensi parfume yang kalian suka merek dan namanya terima kasih bulgari aquaa;1
kakak mau aku belum punya album sama sekali baik lama maupun album baru;0
sirih saja km sama aku;2
read all the rplies perempuan perempuan sedang mengacah realitanya nak yang kayak hensem dan spend banyak masa untuk di orang;1
siapa lah buat kawan aku begitu haiz;1
bapak rajin bai aku balik pakai baju kurung semoga crush melihat;0
polbek aku yass;1
nak beritahu kalau orang tegur cuba kita ambil sisi positif teguran itu mungkin cara dia kasar menegur tapi atleast di;0
kalau kamu rasa lagu tidur di mana annoying cuba kamu dengar versi acoustic fingerstyle dari aku pula;1
kamu nanti masuk acara apahinta;1
kadang aku bertanya tanya apa salah dan dosaku sayang cinta suciku kamu buang buang;2
hati aku kecewa aku sedih aku aku seorang je tahu orang lain tak tahu;2
dari kenyataan apa yang aku boleh rumuskan guan eng ambil data dari awal tahun ketika bn masih memerintah mem;1
aku nih jenihs dahulukan orang yang aku sayang bahagia dulu setelah itu baru aku membawa diri;1
terus ini jauh amat dari ke wkwk pantas saja aku lama sekali orang nya;1
gb sekali pun aku tak mau beli;2
aku benci betula nak start motor nih tak retii;2
bagus tapi aku lebih suka sama ceritanya ximen sama xiaoyou daripada sancai tomingse;1
sudah aku wa ya belum aku balas tapi;1
still effort do haha aku mana ada orang buat camni kita aku rasa spesial kit;0
masih k ke atas aku tak mampu;2
waktu itu aku masih brumur sekitar tahun keluarga kami masih mngontrak rumah karena mlihat teman yang punya mainan pswt aku mi;1
sok tadi aku buat roadblock tahan saitu motor budak lelaki itu bawa makwe then aku suruh orang lain check lesen semua lah aku;1
haha aku rasa dorang tak tahu yang aku nih staf;0
tak tau aku tidak jago bikin nick;2
aku ada doy lucas tapi no shopee maafkan direct message saja kalau misalnya mau;1
aku sudah dua kali oi kan dia keadaan memang patut kena oi pun;1
sejujurnya aku keluar rumah pukul pagi then sampai rumah dalam malam tiap hariebab jam and jauh;2
tuari ada kita aeon aku tengok;1
jawab by eh tapi kamu kan tidak pernah ntidakmbek sama aku;0
mainkan single terbaru johnnytimsonprinkle dipotify kamu;1
aku bisa nyemangatin orang lain tapi tidak bisa nyemangatin diri sendiri;2
